name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,4,5,23,1,Jump Shot,2PT Field Goal,0,Minnesota Timberwolves,123,121,0,0,,0,0
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,1,10,54,1,Jump Shot,3PT Field Goal,0,Minnesota Timberwolves,-145,234,0,0,,0,0
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,4,5,51,1,Jump Shot,3PT Field Goal,0,Minnesota Timberwolves,76,252,0,0,,0,0
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,1,6,51,1,Jump Shot,3PT Field Goal,0,Minnesota Timberwolves,-240,16,0,0,,0,0
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,1,9,48,1,Jump Shot,3PT Field Goal,0,Minnesota Timberwolves,-235,75,0,0,,0,0
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,3,8,33,0,Jump Shot,2PT Field Goal,0,Minnesota Timberwolves,-214,11,0,0,,0,0
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,2,4,13,0,Jump Shot,3PT Field Goal,0,Minnesota Timberwolves,-153,224,0,0,,0,0
Stephen Curry,Golden State Warriors,20/11/2015,2015,3975,1610612744,400828074,2,2,30,0,Jump Shot,3PT Field Goal,25.5,Chicago Bulls,114,223,0,0.8,"Hinrich, Kirk",2.9,18.1
Stephen Curry,Golden State Warriors,20/11/2015,2015,3975,1610612744,400828074,1,7,1,0,Jump Shot,3PT Field Goal,18.6,Chicago Bulls,228,116,0,0,"Snell, Tony",5.2,16
Stephen Curry,Golden State Warriors,20/11/2015,2015,3975,1610612744,400828074,1,0,36,0,Jump Shot,3PT Field Goal,24,Chicago Bulls,150,219,2,1.6,"Moore, E'Twaun",0.1,19.9
Stephen Curry,Golden State Warriors,20/11/2015,2015,3975,1610612744,400828074,1,8,34,0,Jump Shot,2PT Field Goal,0.4,Chicago Bulls,-24,21,6,6.3,"Hinrich, Kirk",3.1,18
Stephen Curry,Golden State Warriors,20/11/2015,2015,3975,1610612744,400828074,3,3,13,0,Jump Shot,3PT Field Goal,24.2,Chicago Bulls,-219,134,0,0.9,"McDermott, Doug",7.1,19.1
Stephen Curry,Golden State Warriors,20/11/2015,2015,3975,1610612744,400828074,3,0,4,0,Jump Shot,2PT Field Goal,12.9,Chicago Bulls,-129,87,15,13.3,"Moore, E'Twaun",2.4,5.9
Stephen Curry,Golden State Warriors,11/11/2015,2015,3975,1610612744,400828007,1,8,34,1,Jump Shot,3PT Field Goal,23,Memphis Grizzlies,-235,33,0,0.5,"Conley, Mike",3.5,5
Stephen Curry,Golden State Warriors,11/11/2015,2015,3975,1610612744,400828007,3,7,8,0,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,-107,232,12,10,"Lee, Courtney",3.8,14.2
Stephen Curry,Golden State Warriors,11/11/2015,2015,3975,1610612744,400828007,2,3,52,0,Jump Shot,3PT Field Goal,24.6,Memphis Grizzlies,110,232,0,0.7,"Lee, Courtney",3.7,12.9
Stephen Curry,Golden State Warriors,11/11/2015,2015,3975,1610612744,400828007,2,0,4,0,Jump Shot,3PT Field Goal,27.8,Memphis Grizzlies,46,264,24,19.9,"Allen, Tony",4.9,0
Stephen Curry,Golden State Warriors,11/11/2015,2015,3975,1610612744,400828007,3,1,19,0,Jump Shot,3PT Field Goal,28.9,Memphis Grizzlies,158,232,6,4.9,"Smith, Russ",4.5,10.4
Stephen Curry,Golden State Warriors,11/11/2015,2015,3975,1610612744,400828007,3,6,31,0,Jump Shot,2PT Field Goal,20.5,Memphis Grizzlies,151,154,2,2.8,"Gasol, Marc",7.1,13.9
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,1,0,53,0,Jump Shot,3PT Field Goal,23.1,Sacramento Kings,-237,70,0,0.8,"Rondo, Rajon",3.8,14.4
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,1,1,48,0,Jump Shot,3PT Field Goal,28.1,Sacramento Kings,-166,204,1,1.2,"Casspi, Omri",5.4,20.7
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,4,5,43,1,Jump Shot,3PT Field Goal,25.8,Sacramento Kings,71,264,0,0.8,"Rondo, Rajon",2.8,20
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,2,1,57,0,Jump Shot,3PT Field Goal,26.8,Sacramento Kings,104,234,0,1.2,"Koufos, Kosta",12,18.6
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,1,5,56,0,Jump Shot,2PT Field Goal,17.5,Sacramento Kings,-171,92,0,1.1,"Rondo, Rajon",2,11.6
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,3,7,21,0,Jump Shot,3PT Field Goal,26.9,Sacramento Kings,123,205,6,5.4,"Rondo, Rajon",1,20.3
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,3,5,23,0,Jump Shot,3PT Field Goal,24.2,Sacramento Kings,227,90,1,2.1,"Anderson, James",5.4,20.1
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,1,8,45,0,Jump Shot,3PT Field Goal,28.3,Sacramento Kings,-158,223,0,0.7,"Rondo, Rajon",4.2,17.6
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,3,0,20,0,Jump Shot,3PT Field Goal,23.6,Sacramento Kings,130,213,0,0.7,"Rondo, Rajon",7.1,9.9
Stephen Curry,Golden State Warriors,02/12/2015,2015,3975,1610612744,400828155,1,10,42,0,Jump Shot,3PT Field Goal,23.3,Charlotte Hornets,-238,11,0,0.6,"Walker, Kemba",2.6,7.5
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,1,11,3,0,Jump Shot,3PT Field Goal,24.2,Toronto Raptors,-232,46,1,2,"Lowry, Kyle",4.3,17.1
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,3,5,16,0,Jump Shot,3PT Field Goal,24.3,Toronto Raptors,-122,239,0,0.8,"Joseph, Cory",5.3,13.2
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,3,2,24,1,Jump Shot,3PT Field Goal,24,Phoenix Suns,-197,160,0,0.9,"Booker, Devin",6.7,22.8
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,1,1,52,1,Jump Shot,3PT Field Goal,27.7,Phoenix Suns,174,175,0,0.8,"Booker, Devin",11.7,23.8
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,3,2,29,0,Jump Shot,3PT Field Goal,23.7,Phoenix Suns,-227,-11,0,0.4,"Teletovic, Mirza",5.3,0.4
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,3,9,54,0,Jump Shot,3PT Field Goal,28.8,Phoenix Suns,-101,249,4,3.2,"Bledsoe, Eric",4.9,20.8
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,1,1,3,0,Jump Shot,3PT Field Goal,27,Phoenix Suns,171,188,4,3.1,"Warren, TJ",4.2,20.7
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,3,0,55,0,Jump Shot,3PT Field Goal,25.7,Phoenix Suns,-102,232,4,3.4,"Price, Ronnie",5.7,20.4
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,3,5,35,0,Layup Shot,2PT Field Goal,3.5,Phoenix Suns,-17,7,2,2.2,"Bledsoe, Eric",2.3,18
Stephen Curry,Golden State Warriors,09/11/2015,2015,3975,1610612744,400827991,3,1,52,0,Layup Shot,2PT Field Goal,3.7,Detroit Pistons,1,23,0,1.2,"Morris, Marcus",0.5,7.4
Stephen Curry,Golden State Warriors,27/10/2015,2015,3975,1610612744,400827890,1,9,34,0,Layup Shot,2PT Field Goal,1.5,New Orleans Pelicans,20,9,0,0.6,"Perkins, Kendrick",3,11.7
Stephen Curry,Golden State Warriors,11/12/2015,2015,3975,1610612744,400828223,4,2,28,0,Layup Shot,2PT Field Goal,1.5,Boston Celtics,-5,14,0,0.2,"Turner, Evan",1.3,23
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,3,1,34,1,Layup Shot,2PT Field Goal,3.5,New Orleans Pelicans,27,23,2,2.4,"Babbitt, Luke",4.9,20.7
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,1,1,50,1,Layup Shot,2PT Field Goal,0,Minnesota Timberwolves,4,-1,0,0,,0,0
Stephen Curry,Golden State Warriors,12/12/2015,2015,3975,1610612744,400828238,1,3,14,1,Layup Shot,2PT Field Goal,3.6,Milwaukee Bucks,-16,3,1,2.1,"Mayo, O.J.",4.6,20.9
Stephen Curry,Golden State Warriors,12/12/2015,2015,3975,1610612744,400828238,3,7,26,1,Layup Shot,2PT Field Goal,2.7,Milwaukee Bucks,-9,3,7,5.7,"Parker, Jabari",3.3,16.4
Stephen Curry,Golden State Warriors,05/01/2016,2015,3975,1610612744,400828411,2,3,42,0,Layup Shot,2PT Field Goal,24.8,Los Angeles Lakers,9,16,0,0.8,"Huertas, Marcelo",4,18.4
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,3,6,56,0,Layup Shot,2PT Field Goal,9.4,Los Angeles Clippers,-3,4,5,6,"Rivers, Austin",4.3,24
Stephen Curry,Golden State Warriors,08/12/2015,2015,3975,1610612744,400828201,2,1,1,0,Layup Shot,2PT Field Goal,1,Indiana Pacers,-12,-6,8,7.8,"Mahinmi, Ian",1.2,16.1
Stephen Curry,Golden State Warriors,12/12/2015,2015,3975,1610612744,400828238,2,0,1,0,Layup Shot,2PT Field Goal,3.7,Milwaukee Bucks,-13,14,0,1.1,"Middleton, Khris",1.5,0
Stephen Curry,Golden State Warriors,08/01/2016,2015,3975,1610612744,400828435,3,7,11,1,Layup Shot,2PT Field Goal,4.6,Portland Trail Blazers,-7,7,1,1.2,"Plumlee, Mason",1.3,18
Stephen Curry,Golden State Warriors,05/01/2016,2015,3975,1610612744,400828411,2,8,20,1,Layup Shot,2PT Field Goal,24.8,Los Angeles Lakers,5,21,0,1.9,"Nance Jr., Larry",5.4,15.9
Stephen Curry,Golden State Warriors,25/12/2015,2015,3975,1610612744,400828325,4,3,3,0,Layup Shot,2PT Field Goal,3.7,Cleveland Cavaliers,-7,26,2,4.2,"Dellavedova, Matthew",5.4,6.2
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,3,3,10,0,Layup Shot,2PT Field Goal,1.3,Utah Jazz,-20,13,4,3.7,"Burke, Trey",2,20.9
Stephen Curry,Golden State Warriors,22/11/2015,2015,3975,1610612744,400828087,3,5,26,0,Layup Shot,2PT Field Goal,3.6,Denver Nuggets,14,11,3,2.9,"Mudiay, Emmanuel",2.1,22.3
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,3,0,52,1,Layup Shot,2PT Field Goal,3.5,Utah Jazz,19,-6,0,0.6,"Burke, Trey",1.6,11
Stephen Curry,Golden State Warriors,11/12/2015,2015,3975,1610612744,400828223,3,8,44,0,Layup Shot,2PT Field Goal,5.2,Boston Celtics,-14,16,0,0.6,"Bradley, Avery",3.2,15.1
Stephen Curry,Golden State Warriors,04/01/2016,2015,3975,1610612744,400828407,4,2,34,0,Layup Shot,2PT Field Goal,2.9,Charlotte Hornets,-16,11,0,0.6,"Walker, Kemba",0.3,16.9
Stephen Curry,Golden State Warriors,06/12/2015,2015,3975,1610612744,400828187,3,0,27,1,Layup Shot,2PT Field Goal,2.3,Brooklyn Nets,27,7,0,1,"Larkin, Shane",3.2,14
Stephen Curry,Golden State Warriors,24/11/2015,2015,3975,1610612744,400828101,3,1,39,0,Layup Shot,2PT Field Goal,8.1,Los Angeles Lakers,9,21,2,2.4,"Bass, Brandon",4.2,19
Stephen Curry,Golden State Warriors,16/12/2015,2015,3975,1610612744,400828268,1,8,1,0,Layup Shot,2PT Field Goal,1.4,Phoenix Suns,-4,21,7,6.6,"Leuer, Jon",2.2,16.8
Stephen Curry,Golden State Warriors,25/12/2015,2015,3975,1610612744,400828325,1,8,17,0,Layup Shot,2PT Field Goal,3.6,Cleveland Cavaliers,4,16,6,5.5,"Mozgov, Timofey",2.2,18.4
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,1,3,9,1,Layup Shot,2PT Field Goal,3.7,Sacramento Kings,24,11,0,1.8,"Belinelli, Marco",2.3,23.3
Stephen Curry,Golden State Warriors,11/12/2015,2015,3975,1610612744,400828223,1,8,23,0,Layup Shot,2PT Field Goal,4.4,Boston Celtics,20,7,4,5.6,"Bradley, Avery",0.9,18.6
Stephen Curry,Golden State Warriors,18/12/2015,2015,3975,1610612744,400828284,3,2,50,0,Layup Shot,2PT Field Goal,3.2,Milwaukee Bucks,-12,11,2,2.1,"Parker, Jabari",1.4,10.2
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,3,6,0,0,Layup Shot,2PT Field Goal,0,Minnesota Timberwolves,-6,2,0,0,,0,0
Stephen Curry,Golden State Warriors,04/01/2016,2015,3975,1610612744,400828407,4,1,55,0,Layup Shot,2PT Field Goal,3.8,Charlotte Hornets,-22,13,1,2.6,"Zeller, Cody",2.3,7.1
Stephen Curry,Golden State Warriors,28/12/2015,2015,3975,1610612744,400828355,3,7,12,0,Layup Shot,2PT Field Goal,2.7,Sacramento Kings,-12,26,4,6.5,"Gay, Rudy",2.9,20.5
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,1,8,7,0,Layup Shot,2PT Field Goal,0,Minnesota Timberwolves,-25,13,0,0,,0,0
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,1,6,16,0,Layup Shot,2PT Field Goal,2.6,Denver Nuggets,10,2,0,1.5,"Mudiay, Emmanuel",3.8,11.9
Stephen Curry,Golden State Warriors,11/11/2015,2015,3975,1610612744,400828007,3,11,2,0,Pullup Bank shot,2PT Field Goal,12.5,Memphis Grizzlies,-96,46,3,2.7,"Conley, Mike",2.8,16.2
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,3,0,25,0,Pullup Bank shot,3PT Field Goal,32,Brooklyn Nets,10,262,0,0,"Jack, Jarrett",13.7,23.5
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,2,1,25,1,Pullup Jump shot,3PT Field Goal,24.6,Toronto Raptors,-30,252,0,0.8,"Scola, Luis",17,21.4
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,1,0,19,1,Pullup Jump shot,3PT Field Goal,27.7,Toronto Raptors,109,232,1,1.3,"Johnson, James",6.2,19.4
Stephen Curry,Golden State Warriors,04/01/2016,2015,3975,1610612744,400828407,4,5,34,1,Pullup Jump shot,3PT Field Goal,26.2,Charlotte Hornets,12,257,0,1.4,"Roberts, Brian",2.1,17.8
Stephen Curry,Golden State Warriors,28/11/2015,2015,3975,1610612744,400828132,3,6,44,0,Pullup Jump shot,3PT Field Goal,26.3,Sacramento Kings,-66,254,12,9.3,"Gay, Rudy",6.1,14.8
Stephen Curry,Golden State Warriors,28/11/2015,2015,3975,1610612744,400828132,1,8,15,0,Pullup Jump shot,3PT Field Goal,27.5,Sacramento Kings,51,257,7,5.2,"Gay, Rudy",4.7,13.2
Stephen Curry,Golden State Warriors,04/01/2016,2015,3975,1610612744,400828407,2,6,55,1,Pullup Jump shot,3PT Field Goal,27.6,Charlotte Hornets,19,272,5,4.5,"Roberts, Brian",4.4,19.2
Stephen Curry,Golden State Warriors,28/11/2015,2015,3975,1610612744,400828132,1,5,18,1,Pullup Jump shot,3PT Field Goal,24.4,Sacramento Kings,-202,149,0,0.9,"McLemore, Ben",5.8,16.7
Stephen Curry,Golden State Warriors,05/12/2015,2015,3975,1610612744,400828177,3,11,20,0,Pullup Jump shot,3PT Field Goal,24.5,Toronto Raptors,6,242,5,4.2,"Lowry, Kyle",5.1,20.1
Stephen Curry,Golden State Warriors,04/01/2016,2015,3975,1610612744,400828407,3,9,6,0,Pullup Jump shot,2PT Field Goal,21,Charlotte Hornets,168,85,0,0.8,"Walker, Kemba",7.6,13.7
Stephen Curry,Golden State Warriors,04/01/2016,2015,3975,1610612744,400828407,4,3,4,0,Pullup Jump shot,3PT Field Goal,26.8,Charlotte Hornets,186,198,0,0,"Walker, Kemba",2.9,4.7
Stephen Curry,Golden State Warriors,30/10/2015,2015,3975,1610612744,400827917,1,7,52,1,Pullup Jump shot,3PT Field Goal,28.8,Houston Rockets,-52,288,3,3.6,"Lawson, Ty",5.2,19.1
Stephen Curry,Golden State Warriors,30/10/2015,2015,3975,1610612744,400827917,1,9,22,1,Pullup Jump shot,3PT Field Goal,25.6,Houston Rockets,209,124,5,7,"Jones, Terrence",6.1,24
Stephen Curry,Golden State Warriors,30/10/2015,2015,3975,1610612744,400827917,2,1,56,0,Pullup Jump shot,3PT Field Goal,26.3,Houston Rockets,-115,224,0,1.4,"Harden, James",13.4,19.4
Stephen Curry,Golden State Warriors,24/11/2015,2015,3975,1610612744,400828101,3,7,11,1,Pullup Jump shot,3PT Field Goal,23.3,Los Angeles Lakers,232,23,0,1.2,"Clarkson, Jordan",6.5,2.1
Stephen Curry,Golden State Warriors,24/11/2015,2015,3975,1610612744,400828101,3,1,2,1,Pullup Jump shot,3PT Field Goal,27.3,Los Angeles Lakers,143,237,5,7.7,"Nance Jr., Larry",6.5,8.1
Stephen Curry,Golden State Warriors,24/11/2015,2015,3975,1610612744,400828101,1,8,28,1,Pullup Jump shot,3PT Field Goal,23.2,Los Angeles Lakers,-233,47,0,0.9,"Randle, Julius",8,5
Stephen Curry,Golden State Warriors,05/12/2015,2015,3975,1610612744,400828177,4,7,6,1,Pullup Jump shot,3PT Field Goal,24.7,Toronto Raptors,176,180,2,1.9,"Lowry, Kyle",1.2,16.8
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,2,5,57,0,Pullup Jump shot,3PT Field Goal,22.5,Los Angeles Clippers,-235,3,0,0.7,"Paul, Chris",9.6,14.9
Stephen Curry,Golden State Warriors,23/12/2015,2015,3975,1610612744,400828321,1,7,13,0,Pullup Jump shot,3PT Field Goal,26.3,Utah Jazz,-92,242,0,0.7,"Neto, Raul",7.5,23.3
Stephen Curry,Golden State Warriors,09/11/2015,2015,3975,1610612744,400827991,2,7,25,1,Pullup Jump shot,3PT Field Goal,25,Detroit Pistons,-214,134,0,0.8,"Morris, Marcus",4,16.1
Stephen Curry,Golden State Warriors,23/12/2015,2015,3975,1610612744,400828321,1,10,48,1,Pullup Jump shot,3PT Field Goal,25.2,Utah Jazz,46,244,2,3.6,"Neto, Raul",3.8,13
Stephen Curry,Golden State Warriors,23/12/2015,2015,3975,1610612744,400828321,4,5,53,1,Pullup Jump shot,3PT Field Goal,22.6,Utah Jazz,-238,43,0,0.7,"Booker, Trevor",4.6,10.2
Stephen Curry,Golden State Warriors,09/11/2015,2015,3975,1610612744,400827991,2,4,8,0,Pullup Jump shot,3PT Field Goal,24.1,Detroit Pistons,137,208,5,7.7,"Johnson, Stanley",7.2,17.9
Stephen Curry,Golden State Warriors,09/11/2015,2015,3975,1610612744,400827991,4,4,1,1,Pullup Jump shot,3PT Field Goal,26.1,Detroit Pistons,-6,259,13,10.4,"Caldwell-Pope, Kentavious",4.3,14
Stephen Curry,Golden State Warriors,25/12/2015,2015,3975,1610612744,400828325,3,6,15,0,Pullup Jump shot,2PT Field Goal,19,Cleveland Cavaliers,69,183,4,3.2,"Irving, Kyrie",4.5,21.1
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,2,1,6,1,Pullup Jump shot,3PT Field Goal,23.8,Denver Nuggets,159,200,1,1.7,"Gallinari, Danilo",2.8,17.9
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,3,3,1,1,Pullup Jump shot,3PT Field Goal,23.6,Denver Nuggets,227,106,0,1.3,"Barton, Will",3.1,15.4
Stephen Curry,Golden State Warriors,04/01/2016,2015,3975,1610612744,400828407,1,8,19,0,Pullup Jump shot,3PT Field Goal,26.5,Charlotte Hornets,-207,175,0,1.3,"Walker, Kemba",5,18.7
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,1,5,37,1,Pullup Jump shot,3PT Field Goal,22.5,Denver Nuggets,212,139,0,0.6,"Nelson, Jameer",3.4,11
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,1,0,6,1,Pullup Jump shot,3PT Field Goal,25.4,Denver Nuggets,138,228,0,0.7,"Harris, Gary",5.4,2.4
Stephen Curry,Golden State Warriors,28/12/2015,2015,3975,1610612744,400828355,2,5,27,0,Pullup Jump shot,3PT Field Goal,23.4,Sacramento Kings,209,134,0,0.7,"Anderson, James",3.1,19.8
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,3,1,11,0,Pullup Jump shot,3PT Field Goal,24.9,Brooklyn Nets,120,232,0,0.9,"Hollis-Jefferson, Rondae",8.1,20.8
Stephen Curry,Golden State Warriors,28/12/2015,2015,3975,1610612744,400828355,2,4,43,0,Pullup Jump shot,3PT Field Goal,28.1,Sacramento Kings,22,254,7,5.2,"Curry, Seth",4.8,18.5
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,1,0,1,0,Pullup Jump shot,2PT Field Goal,18,Brooklyn Nets,-196,8,0,2.7,"Bogdanovic, Bojan",0.2,0
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,4,4,7,0,Pullup Jump shot,2PT Field Goal,18.3,Brooklyn Nets,-156,85,7,4.6,"Jack, Jarrett",4.1,19
Stephen Curry,Golden State Warriors,28/12/2015,2015,3975,1610612744,400828355,2,0,21,1,Pullup Jump shot,3PT Field Goal,28.4,Sacramento Kings,-117,257,3,2.6,"McLemore, Ben",7.1,21.7
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,1,3,27,1,Pullup Jump shot,3PT Field Goal,24.1,Brooklyn Nets,-179,190,0,0.7,"Jack, Jarrett",5,24
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,4,7,27,1,Pullup Jump shot,3PT Field Goal,25,Brooklyn Nets,-209,141,0,0.7,"Jack, Jarrett",5.2,11.7
Stephen Curry,Golden State Warriors,20/11/2015,2015,3975,1610612744,400828074,3,9,10,0,Pullup Jump shot,3PT Field Goal,29.2,Chicago Bulls,-156,213,4,3.3,"Snell, Tony",4.1,24
Stephen Curry,Golden State Warriors,28/12/2015,2015,3975,1610612744,400828355,2,2,13,1,Pullup Jump shot,3PT Field Goal,22.8,Sacramento Kings,-225,-1,0,1,"Curry, Seth",4.6,23.1
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,4,5,24,1,Pullup Jump shot,3PT Field Goal,23.8,Brooklyn Nets,-235,47,0,0.7,"Ellington, Wayne",5.2,18.3
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,3,9,28,1,Pullup Jump shot,2PT Field Goal,21.1,Brooklyn Nets,110,174,4,4.6,"Jack, Jarrett",5.2,18.6
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,1,2,8,0,Pullup Jump shot,3PT Field Goal,24.2,Toronto Raptors,-178,185,1,0.8,"Lowry, Kyle",2.5,11.1
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,3,4,57,0,Pullup Jump shot,3PT Field Goal,21.8,Denver Nuggets,-232,7,6,11.4,"Gallinari, Danilo",2.5,11.8
Stephen Curry,Golden State Warriors,05/12/2015,2015,3975,1610612744,400828177,4,2,33,1,Pullup Jump shot,3PT Field Goal,25.7,Toronto Raptors,2,249,8,7.4,"Joseph, Cory",2.2,16.6
Stephen Curry,Golden State Warriors,28/12/2015,2015,3975,1610612744,400828355,2,0,51,1,Pullup Jump shot,3PT Field Goal,28.4,Sacramento Kings,-22,277,2,4.5,"Collison, Darren",3.3,18.6
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,2,2,8,0,Pullup Jump shot,3PT Field Goal,24.3,Toronto Raptors,-27,252,3,4.8,"Lowry, Kyle",4.4,19.2
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,3,7,43,0,Pullup Jump shot,3PT Field Goal,28.3,Brooklyn Nets,-178,214,3,3.1,"Jack, Jarrett",5.3,20.5
Stephen Curry,Golden State Warriors,11/11/2015,2015,3975,1610612744,400828007,3,4,15,0,Pullup Jump shot,2PT Field Goal,14,Memphis Grizzlies,-16,214,0,2.8,"Smith, Russ",2,4.4
Stephen Curry,Golden State Warriors,02/12/2015,2015,3975,1610612744,400828155,1,5,21,1,Pullup Jump shot,3PT Field Goal,29.4,Charlotte Hornets,19,301,5,4.1,"Walker, Kemba",3.9,19.6
Stephen Curry,Golden State Warriors,04/01/2016,2015,3975,1610612744,400828407,2,1,50,0,Pullup Jump shot,3PT Field Goal,28.2,Charlotte Hornets,-34,267,4,3.7,"Lin, Jeremy",4.2,18.6
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,2,3,9,1,Pullup Jump shot,3PT Field Goal,23.9,Brooklyn Nets,-68,242,0,0.9,"Jack, Jarrett",2.8,18.2
Stephen Curry,Golden State Warriors,11/12/2015,2015,3975,1610612744,400828223,2,4,13,1,Pullup Jump shot,3PT Field Goal,28.9,Boston Celtics,182,228,3,4.4,"Bradley, Avery",5.2,20.1
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,1,7,21,0,Pullup Jump shot,3PT Field Goal,28.7,Brooklyn Nets,-63,259,4,5.6,"Young, Thaddeus",7.7,8.6
Stephen Curry,Golden State Warriors,16/12/2015,2015,3975,1610612744,400828268,1,2,3,0,Pullup Jump shot,3PT Field Goal,24.4,Phoenix Suns,-107,224,6,5.5,"Bledsoe, Eric",5.5,18
Stephen Curry,Golden State Warriors,02/12/2015,2015,3975,1610612744,400828155,3,0,3,1,Pullup Jump shot,3PT Field Goal,30.5,Charlotte Hornets,158,257,8,9.2,"Walker, Kemba",5.1,0
Stephen Curry,Golden State Warriors,02/12/2015,2015,3975,1610612744,400828155,3,1,29,1,Pullup Jump shot,3PT Field Goal,29.3,Charlotte Hornets,143,262,1,3.5,"Batum, Nicolas",5.4,20.5
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,3,3,15,1,Pullup Jump shot,3PT Field Goal,24.7,Toronto Raptors,-147,205,10,7.8,"Patterson, Patrick",6.1,16.1
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,1,2,39,1,Pullup Jump shot,3PT Field Goal,25,Toronto Raptors,64,252,0,1.9,"DeRozan, DeMar",7,10.4
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,3,11,44,1,Pullup Jump shot,2PT Field Goal,21,Toronto Raptors,55,193,2,3.5,"Valanciunas, Jonas",6.2,11
Stephen Curry,Golden State Warriors,05/12/2015,2015,3975,1610612744,400828177,1,10,18,1,Pullup Jump shot,3PT Field Goal,25,Toronto Raptors,153,190,2,4.4,"Lowry, Kyle",1,19.1
